"Data set title: Merryl Alber. 2016. Long-term Mollusc Population Abundance and Size Data from the Georgia Coastal Ecosystems LTER Fall Marsh Monitoring Program. Georgia Coastal Ecosystems LTER Data Catalog (data set INV-GCES-1610; http://gce-lter.marsci.uga.edu/data/INV-GCES-1610)",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Date","Year","Site_Name","Site","Zone","Plot","Location","Flag_Location","Location_Notes","Longitude","Flag_Longitude","Latitude","Flag_Latitude","Species","Mollusc_Count","Quadrat_Area","Mollusc_Density","Notes"
2012-10-11,2012,"GCE9",9,2,8,"GCE9_MM8","","",-81.332636,"",31.350807,"","Hydrobiidae",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,2,8,"GCE9_MM8","","",-81.332636,"",31.350807,"","Succineidae",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,2,8,"GCE9_MM8","","",-81.332636,"",31.350807,"","Geukensia",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,2,8,"GCE9_MM8","","",-81.332636,"",31.350807,"","Polymesoda",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,1,"GCE9_JN1","","",-81.333448,"",31.351289,"","Littoraria",4,0.5000,8,""
2012-10-11,2012,"GCE9",9,3,1,"GCE9_JN1","","",-81.333448,"",31.351289,"","Melampus",34,0.5000,68,""
2012-10-11,2012,"GCE9",9,3,1,"GCE9_JN1","","",-81.333448,"",31.351289,"","Detracia",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,1,"GCE9_JN1","","",-81.333448,"",31.351289,"","Ilyanassa",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,1,"GCE9_JN1","","",-81.333448,"",31.351289,"","Hydrobiidae",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,1,"GCE9_JN1","","",-81.333448,"",31.351289,"","Succineidae",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,1,"GCE9_JN1","","",-81.333448,"",31.351289,"","Geukensia",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,1,"GCE9_JN1","","",-81.333448,"",31.351289,"","Polymesoda",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,3,"GCE9_JN3","","",-81.333226,"",31.351209,"","Littoraria",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,3,"GCE9_JN3","","",-81.333226,"",31.351209,"","Melampus",26,0.5000,52,""
2012-10-11,2012,"GCE9",9,3,3,"GCE9_JN3","","",-81.333226,"",31.351209,"","Detracia",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,3,"GCE9_JN3","","",-81.333226,"",31.351209,"","Ilyanassa",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,3,"GCE9_JN3","","",-81.333226,"",31.351209,"","Hydrobiidae",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,3,"GCE9_JN3","","",-81.333226,"",31.351209,"","Succineidae",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,3,"GCE9_JN3","","",-81.333226,"",31.351209,"","Geukensia",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,3,"GCE9_JN3","","",-81.333226,"",31.351209,"","Polymesoda",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,6,"GCE9_JN6","","",-81.332601,"",31.351052,"","Littoraria",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,6,"GCE9_JN6","","",-81.332601,"",31.351052,"","Melampus",18,0.5000,36,""
2012-10-11,2012,"GCE9",9,3,6,"GCE9_JN6","","",-81.332601,"",31.351052,"","Detracia",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,6,"GCE9_JN6","","",-81.332601,"",31.351052,"","Ilyanassa",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,6,"GCE9_JN6","","",-81.332601,"",31.351052,"","Hydrobiidae",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,6,"GCE9_JN6","","",-81.332601,"",31.351052,"","Succineidae",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,6,"GCE9_JN6","","",-81.332601,"",31.351052,"","Geukensia",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,6,"GCE9_JN6","","",-81.332601,"",31.351052,"","Polymesoda",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,8,"GCE9_JN8","","",-81.332541,"",31.350629,"","Littoraria",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,8,"GCE9_JN8","","",-81.332541,"",31.350629,"","Melampus",12,0.5000,24,""
2012-10-11,2012,"GCE9",9,3,8,"GCE9_JN8","","",-81.332541,"",31.350629,"","Detracia",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,8,"GCE9_JN8","","",-81.332541,"",31.350629,"","Ilyanassa",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,8,"GCE9_JN8","","",-81.332541,"",31.350629,"","Hydrobiidae",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,8,"GCE9_JN8","","",-81.332541,"",31.350629,"","Succineidae",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,8,"GCE9_JN8","","",-81.332541,"",31.350629,"","Geukensia",0,0.5000,0,""
2012-10-11,2012,"GCE9",9,3,8,"GCE9_JN8","","",-81.332541,"",31.350629,"","Polymesoda",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,1,"GCE10_CB1","","",-81.270459,"",31.476997,"","Littoraria",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,1,"GCE10_CB1","","",-81.270459,"",31.476997,"","Melampus",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,1,"GCE10_CB1","","",-81.270459,"",31.476997,"","Detracia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,1,"GCE10_CB1","","",-81.270459,"",31.476997,"","Ilyanassa",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,1,"GCE10_CB1","","",-81.270459,"",31.476997,"","Hydrobiidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,1,"GCE10_CB1","","",-81.270459,"",31.476997,"","Succineidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,1,"GCE10_CB1","","",-81.270459,"",31.476997,"","Geukensia",59,0.5000,118,""
2012-10-01,2012,"GCE10",10,1,1,"GCE10_CB1","","",-81.270459,"",31.476997,"","Polymesoda",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,6,"GCE10_CB6","","",-81.270911,"",31.476614,"","Littoraria",2,0.5000,4,""
2012-10-01,2012,"GCE10",10,1,6,"GCE10_CB6","","",-81.270911,"",31.476614,"","Melampus",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,6,"GCE10_CB6","","",-81.270911,"",31.476614,"","Detracia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,6,"GCE10_CB6","","",-81.270911,"",31.476614,"","Ilyanassa",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,6,"GCE10_CB6","","",-81.270911,"",31.476614,"","Hydrobiidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,6,"GCE10_CB6","","",-81.270911,"",31.476614,"","Succineidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,6,"GCE10_CB6","","",-81.270911,"",31.476614,"","Geukensia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,6,"GCE10_CB6","","",-81.270911,"",31.476614,"","Polymesoda",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Littoraria",3,0.5000,6,""
2012-10-01,2012,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Melampus",2,0.5000,4,""
2012-10-01,2012,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Detracia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Ilyanassa",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Hydrobiidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Succineidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Geukensia",15,0.5000,30,""
2012-10-01,2012,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Polymesoda",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,13,"GCE10_CB13","","",-81.270736,"",31.476751,"","Littoraria",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,13,"GCE10_CB13","","",-81.270736,"",31.476751,"","Melampus",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,13,"GCE10_CB13","","",-81.270736,"",31.476751,"","Detracia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,13,"GCE10_CB13","","",-81.270736,"",31.476751,"","Ilyanassa",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,13,"GCE10_CB13","","",-81.270736,"",31.476751,"","Hydrobiidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,13,"GCE10_CB13","","",-81.270736,"",31.476751,"","Succineidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,13,"GCE10_CB13","","",-81.270736,"",31.476751,"","Geukensia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,1,13,"GCE10_CB13","","",-81.270736,"",31.476751,"","Polymesoda",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Littoraria",8,0.5000,16,""
2012-10-01,2012,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Melampus",1,0.5000,2,""
2012-10-01,2012,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Detracia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Ilyanassa",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Hydrobiidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Succineidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Geukensia",52,0.5000,104,""
2012-10-01,2012,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Polymesoda",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Littoraria",8,0.5000,16,""
2012-10-01,2012,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Melampus",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Detracia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Ilyanassa",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Hydrobiidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Succineidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Geukensia",19,0.5000,38,""
2012-10-01,2012,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Polymesoda",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Littoraria",8,0.5000,16,""
2012-10-01,2012,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Melampus",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Detracia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Ilyanassa",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Hydrobiidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Succineidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Geukensia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Polymesoda",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Littoraria",20,0.5000,40,""
2012-10-01,2012,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Melampus",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Detracia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Ilyanassa",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Hydrobiidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Succineidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Geukensia",3,0.5000,6,""
2012-10-01,2012,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Polymesoda",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,1,"GCE10_JN1","","",-81.270794,"",31.476979,"","Littoraria",11,0.5000,22,""
2012-10-01,2012,"GCE10",10,3,1,"GCE10_JN1","","",-81.270794,"",31.476979,"","Melampus",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,1,"GCE10_JN1","","",-81.270794,"",31.476979,"","Detracia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,1,"GCE10_JN1","","",-81.270794,"",31.476979,"","Ilyanassa",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,1,"GCE10_JN1","","",-81.270794,"",31.476979,"","Hydrobiidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,1,"GCE10_JN1","","",-81.270794,"",31.476979,"","Succineidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,1,"GCE10_JN1","","",-81.270794,"",31.476979,"","Geukensia",1,0.5000,2,""
2012-10-01,2012,"GCE10",10,3,1,"GCE10_JN1","","",-81.270794,"",31.476979,"","Polymesoda",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,3,"GCE10_JN3","","",-81.270713,"",31.476954,"","Littoraria",2,0.5000,4,""
2012-10-01,2012,"GCE10",10,3,3,"GCE10_JN3","","",-81.270713,"",31.476954,"","Melampus",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,3,"GCE10_JN3","","",-81.270713,"",31.476954,"","Detracia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,3,"GCE10_JN3","","",-81.270713,"",31.476954,"","Ilyanassa",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,3,"GCE10_JN3","","",-81.270713,"",31.476954,"","Hydrobiidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,3,"GCE10_JN3","","",-81.270713,"",31.476954,"","Succineidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,3,"GCE10_JN3","","",-81.270713,"",31.476954,"","Geukensia",3,0.5000,6,""
2012-10-01,2012,"GCE10",10,3,3,"GCE10_JN3","","",-81.270713,"",31.476954,"","Polymesoda",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,6,"GCE10_JN6","","",-81.270636,"",31.477350,"","Littoraria",27,0.5000,54,""
2012-10-01,2012,"GCE10",10,3,6,"GCE10_JN6","","",-81.270636,"",31.477350,"","Melampus",2,0.5000,4,""
2012-10-01,2012,"GCE10",10,3,6,"GCE10_JN6","","",-81.270636,"",31.477350,"","Detracia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,6,"GCE10_JN6","","",-81.270636,"",31.477350,"","Ilyanassa",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,6,"GCE10_JN6","","",-81.270636,"",31.477350,"","Hydrobiidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,6,"GCE10_JN6","","",-81.270636,"",31.477350,"","Succineidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,6,"GCE10_JN6","","",-81.270636,"",31.477350,"","Geukensia",3,0.5000,6,""
2012-10-01,2012,"GCE10",10,3,6,"GCE10_JN6","","",-81.270636,"",31.477350,"","Polymesoda",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,8,"GCE10_JN8","","",-81.270693,"",31.477636,"","Littoraria",112,0.5000,224,""
2012-10-01,2012,"GCE10",10,3,8,"GCE10_JN8","","",-81.270693,"",31.477636,"","Melampus",3,0.5000,6,""
2012-10-01,2012,"GCE10",10,3,8,"GCE10_JN8","","",-81.270693,"",31.477636,"","Detracia",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,8,"GCE10_JN8","","",-81.270693,"",31.477636,"","Ilyanassa",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,8,"GCE10_JN8","","",-81.270693,"",31.477636,"","Hydrobiidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,8,"GCE10_JN8","","",-81.270693,"",31.477636,"","Succineidae",0,0.5000,0,""
2012-10-01,2012,"GCE10",10,3,8,"GCE10_JN8","","",-81.270693,"",31.477636,"","Geukensia",6,0.5000,12,""
2012-10-01,2012,"GCE10",10,3,8,"GCE10_JN8","","",-81.270693,"",31.477636,"","Polymesoda",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Littoraria",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Melampus",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Detracia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Ilyanassa",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Hydrobiidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Succineidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Geukensia",1,0.5000,2,""
2013-10-16,2013,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Polymesoda",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,13,"GCE1_CB13","","",-81.422441,"",31.538468,"","Littoraria",2,0.5000,4,""
2013-10-16,2013,"GCE1",1,1,13,"GCE1_CB13","","",-81.422441,"",31.538468,"","Melampus",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,13,"GCE1_CB13","","",-81.422441,"",31.538468,"","Detracia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,13,"GCE1_CB13","","",-81.422441,"",31.538468,"","Ilyanassa",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,13,"GCE1_CB13","","",-81.422441,"",31.538468,"","Hydrobiidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,13,"GCE1_CB13","","",-81.422441,"",31.538468,"","Succineidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,13,"GCE1_CB13","","",-81.422441,"",31.538468,"","Geukensia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,13,"GCE1_CB13","","",-81.422441,"",31.538468,"","Polymesoda",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,46,"GCE1_CB46","","",-81.422287,"",31.538503,"","Littoraria",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,46,"GCE1_CB46","","",-81.422287,"",31.538503,"","Melampus",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,46,"GCE1_CB46","","",-81.422287,"",31.538503,"","Detracia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,46,"GCE1_CB46","","",-81.422287,"",31.538503,"","Ilyanassa",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,46,"GCE1_CB46","","",-81.422287,"",31.538503,"","Hydrobiidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,46,"GCE1_CB46","","",-81.422287,"",31.538503,"","Succineidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,46,"GCE1_CB46","","",-81.422287,"",31.538503,"","Geukensia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,46,"GCE1_CB46","","",-81.422287,"",31.538503,"","Polymesoda",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,28,"GCE1_CB28","","",-81.422215,"",31.538600,"","Littoraria",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,28,"GCE1_CB28","","",-81.422215,"",31.538600,"","Melampus",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,28,"GCE1_CB28","","",-81.422215,"",31.538600,"","Detracia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,28,"GCE1_CB28","","",-81.422215,"",31.538600,"","Ilyanassa",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,28,"GCE1_CB28","","",-81.422215,"",31.538600,"","Hydrobiidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,28,"GCE1_CB28","","",-81.422215,"",31.538600,"","Succineidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,28,"GCE1_CB28","","",-81.422215,"",31.538600,"","Geukensia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,1,28,"GCE1_CB28","","",-81.422215,"",31.538600,"","Polymesoda",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Littoraria",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Melampus",2,0.5000,4,""
2013-10-16,2013,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Detracia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Ilyanassa",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Hydrobiidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Succineidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Geukensia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Polymesoda",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Littoraria",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Melampus",9,0.5000,18,""
2013-10-16,2013,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Detracia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Ilyanassa",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Hydrobiidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Succineidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Geukensia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Polymesoda",1,0.5000,2,""
2013-10-16,2013,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Littoraria",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Melampus",1,0.5000,2,""
2013-10-16,2013,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Detracia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Ilyanassa",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Hydrobiidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Succineidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Geukensia",3,0.5000,6,""
2013-10-16,2013,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Polymesoda",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Littoraria",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Melampus",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Detracia",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Ilyanassa",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Hydrobiidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Succineidae",0,0.5000,0,""
2013-10-16,2013,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Geukensia",5,0.5000,10,""
2013-10-16,2013,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Polymesoda",0,0.5000,0,""
2013-10-16,2013,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Littoraria",24,0.5000,48,""
2013-10-16,2013,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Melampus",0,0.5000,0,""
2013-10-16,2013,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Detracia",0,0.5000,0,""
2013-10-16,2013,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Ilyanassa",0,0.5000,0,""
2013-10-16,2013,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Hydrobiidae",0,0.5000,0,""
2013-10-16,2013,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Succineidae",0,0.5000,0,""
2013-10-16,2013,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Geukensia",0,0.5000,0,""
2013-10-16,2013,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Polymesoda",0,0.5000,0,""
2013-10-16,2013,"GCE2",2,1,31,"GCE2_CB41","E","location estimated based on location of a single replacement plot within approximately 3m",-81.296087,"E",31.536199,"E","Littoraria",41,0.5000,82,""
